score
id ,:name ,:math ,:english ,:science ,:music
886585 l1LKcsWP 61 41 54 66
886834 Y9aUoW7 28 47 42 58
887020 bdYbsY 86 71 59 42
887302 1RzBaS0 31 32 40 42
887377 HHULoTt 48 1 22 26
887452 kZol3OZ 43 74 72 44
887465 eypamX 66 65 68 80
887610 E8SDxuB 76 62 22 51
888015 WdCjjV 38 12 33 49
888037 VFR8JYA 92 59 9 92
888462 ih9MfEZx 35 14 76 37
888571 8WIpSw 92 49 84 19
888650 VFR8JYA 57 67 46 50
888799 TIdLpIQ 64 33 92 56
888828 eX5szr 14 93 18 44
888857 gObYLHz 48 37 68 43
888916 luA3od1y 24 2 92 8
888930 XVZ4ql 36 6 87 61
889040 gzxuIaKl 13 42 48 96
889050 q9nzyJX 28 64 49 60
889052 BdkfcB 99 15 28 99
889178 NUSD1YzZ 89 94 97 48
889196 3dxj3SOw 72 72 85 60
889248 SEhpdMD 64 22 92 49
889336 scE2H4h 15 57 66 64
889349 4wes8Tuv 63 85 29 83
889554 2LUNA9 7 13 70 45
889565 YnER7p 9 83 20 91
889627 OjLfAd 99 50 2 14
889638 rt82hS 88 58 81 58
889761 uVelhIoD 64 12 45 1
889790 fa64bh 92 70 42 83
889793 hHBovKl 37 23 68 57
889834 ThFu8NYu 75 2 74 71
889902 VyDLDiU 11 89 3 24
890000 tcV45w 98 77 86 66
890053 OYOy7mU4 28 64 57 55
890211 n3Ke0xi0 72 66 69 61
890392 VsdREtqH 98 6 82 17
890451 6UYG1Tn 10 99 32 91
890898 JCBrKa 58 60 4 19
890913 UKBMmg9 28 46 42 82
891046 9XW6wE 96 60 40 39
891110 IxTJCK 13 47 98 61
891132 4Q2MNh 27 13 38 35
891245 DYFubPw 24 27 28 77
891269 uiAogS 29 56 1 60
891289 XcDVNVH 69 61 13 86
891300 VKI1DH7 14 72 95 88
891340 rDP89O 20 98 8 11
891361 4i68IWN 30 65 66 93
891368 pSUTNFrN 13 42 97 18
891518 QnDJE5Oq 60 25 75 44
891553 YGC6uQcs 87 16 76 90
891565 dKWpqvx 84 82 58 33
891638 uGGmtZT 61 4 70 70
891731 cL9taof 52 99 78 74
891822 JnRj5X 58 10 33 23
891823 459Fw9 92 15 3 53
891900 JEGzJAVl 16 92 52 87
891976 wvdOhPeC 24 38 19 97
892061 eVpJQR 39 7 12 13
892098 nlOoneVQ 32 76 85 91
892104 D9DFGmp 30 13 8 2
892163 t5qfZy 9 96 1 22
892188 1lSNr4 51 34 51 88
892371 CPA07s 78 87 28 36
892681 Jq7oXgvQ 60 22 43 11
892778 Jp91Vp 42 75 99 43
892859 TvkIJxrA 67 20 32 62
893071 NQGWkVTc 69 63 53 56
893081 hTgICQxQ 45 2 59 76
893122 HVfkR6o 82 14 36 16
893589 C8DfB3j 47 88 19 86
894047 em5geC 72 71 28 44
894095 MnHufSEf 48 52 85 39
894100 HpqMOkM 97 89 48 13
894159 77c6y3S8 5 80 6 20
894197 CbuR0v2 75 57 99 93
894257 Mzidcp 96 74 39 92
894515 YheNerl5 58 36 62 10
894521 te7oqFaO 93 71 93 91
894597 ktLeFs 57 81 36 73
894612 rZ2Ke9 64 99 78 71
894851 5h0VfWxN 9 65 76 89
894922 mTImOI4G 88 29 42 9
894927 HNPd46y 30 59 16 96
895341 kARaIv3 94 78 25 55
895438 wubo3nBx 4 52 10 3
895495 mZLVB4 93 82 84 39
895534 ahsLerMe 74 59 39 67
895808 yjY8TmZB 42 37 13 62
896107 De88Bb 48 39 54 40
896146 AuTPFU 69 38 38 7
896201 X9RWYPh 16 11 88 59
896259 4ElxYqx 91 40 36 27
896328 BsvuDLDl 45 63 64 84
896449 W5LmYzg 98 95 8 52
896479 tvckJVp 54 33 70 5
896506 jkORrc 13 84 3 45
896539 IMNpST 33 73 64 38
896549 4ksAeIp 66 4 24 61
896567 NeYjNi 44 95 95 35
896787 YvP9PNJz 41 34 46 14
897033 mCF5i971 72 56 49 1
897072 lhNwU8za 38 100 28 71
897170 IJkuE7c 79 6 21 35
897294 ob2Vt2j 76 19 88 48
897479 oiyfsuON 72 13 21 58
897650 oos2ax49 51 29 29 96
897710 ITr5UrEC 77 73 48 3
897789 6MD6Qnn 72 24 41 70
897831 iIRvDDT 58 84 67 50
897887 EbRyYI 5 11 57 11
897936 aPRHm8 56 95 36 1
898035 s1YnPu 61 52 39 19
898055 AnGUhyFM 28 94 62 27
898256 X3rmP73J 7 22 31 20
898276 q9nzyJX 29 83 14 15
898508 x5dyDcs 48 94 25 38
898512 RIhQRa 82 51 60 80
898515 yKWKVV0 17 99 78 54
898614 LkS5vs6 10 47 69 12
898616 I63H97X 88 86 77 73
898723 fJUsGoY 26 91 83 69
898816 C7jdqBZh 3 76 70 67
898933 bbIHiJfi 76 34 36 72
898945 n9VB3iyj 20 47 13 79
899237 hH6qaRT 76 76 96 51
899577 WqPHxguC 41 99 77 35
899611 PlPgqh3H 15 86 29 60
899737 DtLOsbz 34 66 65 35
899792 r483CMsO 41 16 38 72
900061 uD6GpU 57 88 34 42
900071 PyVR2Tq 5 80 78 51
900104 QaTk2t 17 42 85 44
900189 pspeGFD 61 85 19 10
900412 bGBbay6b 63 7 20 86
900701 CFs5oc 35 84 28 90
900705 0dHE94TT 51 91 37 45
900936 IHLC8z5G 11 17 53 60
901067 QaExDRl 4 48 61 46
901182 M2tRO1F 86 61 31 9
901479 Ulz19mX 22 95 84 86
901533 ngypx7 28 81 19 58
901550 FswJLxx 2 60 11 48
901551 nfa6fGCT 39 57 16 69
901558 ZZi2S7H 18 27 90 38
901660 Rr54wqz 92 27 12 58
901725 QsQosu 87 11 94 97
901740 Z3ze8Co 35 40 65 5
901877 0Eof3P 19 63 62 42
902082 j0I0Hv 70 53 85 18
902198 6QQDc0Q 34 63 96 65
902362 1wz8ANGR 2 18 76 6
902405 kvV4jMhy 19 68 37 21
902594 L5wipv 26 69 17 79
902604 kJInXY 15 9 95 91
902640 2iAFopEf 15 65 17 22
902700 x15xchOv 22 97 40 1
902743 POhjd8 97 42 73 46
902823 ohgvmmC 70 18 33 15
902844 eS01rdR 32 54 87 33
903055 fOrwegz5 51 11 94 14
903193 z14jbx 4 13 33 69
903236 ZYqcdC 88 95 5 43
903378 dFbVH0w 89 51 46 97
903422 G0urWqf 13 20 20 52
903460 w7uTtC 62 84 88 36
903475 lcmrN0L 84 43 13 48
903565 LFQpbh 55 1 8 39
903876 HwLydD7 34 52 74 24
903926 8Tewej 41 42 61 86
904046 lXOUY9te 64 7 8 22
904051 oq7AX8 21 54 3 80
904060 wtk5b6Eo 60 73 51 92
904098 BEPhQ6 97 88 69 96
904100 WmY6oc 14 22 12 33
904121 aMLmOa 61 33 26 9
904197 JNt7OfXz 80 30 83 64
904237 sPZISe 83 83 14 12
904310 ZoXUJh54 11 93 27 69
904399 g4zJiys 86 75 83 75
904415 FGea180 83 33 63 8
904430 Olci0k5c 41 13 21 17
904464 GCnoWO 54 97 21 37
904476 w6CSqt3 2 83 61 39
904482 gRdjwE 8 51 46 40
904606 KG4gU8F 39 87 74 8
904702 dhJJw6d 98 54 66 43
904712 MTPIG3Rj 37 31 66 33
904897 ocRGv0C 80 99 8 90
905033 W9xoDR 85 62 36 66
905062 PbP3oX 30 97 64 80
905153 mIUXEYI 76 83 49 96
905184 GXbuKFK 47 86 28 70
905246 Cfs4Nn 83 87 65 76
905344 UbBTzJE 93 71 79 60
905477 r483CMsO 54 61 67 17
905504 JhaAg9 62 96 69 24
905522 EwzmzUYf 91 7 99 42
905543 bAge75 20 77 11 50
905775 scE2H4h 59 70 25 54
905923 qnZRCWaU 54 28 7 11
905996 r9szQ4SS 79 59 69 72
906064 liEZqS8W 66 42 24 5
906066 o9VygT 41 79 42 51
906166 QgaJebW 27 42 31 72
906174 nac1B5zf 51 8 58 9
906347 oWHBet 61 97 50 67
906362 uPDQ0Af 47 0 68 43
906475 HeAmb9 27 42 19 94
906556 3nn53iRM 26 61 68 92
906708 l3pdAVqN 47 37 35 31
906843 BGBH2hol 78 70 31 1
906882 1L5XtisY 82 89 24 54
906978 JHINBWNu 93 88 30 87
907014 mxZlAY2U 53 78 71 23
907035 vAiVXRdp 38 76 13 71
907077 RcUUr0m 7 42 86 5
907118 MrSyrT 24 30 86 42
907222 M2fKB0 62 46 19 76
907262 dvmYnG 29 96 26 85
907279 X3dtSF 8 14 81 64
907370 qKGbF9 45 86 43 53
907375 ELe6ftB 53 5 64 52
907429 Wu3yrTR 61 66 13 10
907460 lcmrN0L 89 89 94 66
907825 d9xsG8S 7 63 67 23
907842 svepGKC 40 83 70 75
908051 HNPd46y 62 71 99 95
908088 tNf7vAK 99 40 75 5
908111 yLz2X5Cd 20 96 53 95
908157 yldtuaZ 31 63 62 93
908195 KUHxFL 21 90 14 62
908276 OGvacRS 85 91 87 88
908335 0dfbKxne 92 7 18 33
908524 xii7N806 98 66 39 36
908660 jQKI9q0f 38 6 29 61
908705 IIo2Jws 50 98 25 23
908760 nP08hR 83 58 83 17
908793 9Yj8HBG4 98 37 56 57
908822 JlPRe1 36 76 83 44
909092 F7thGI2 21 37 87 14
909118 RqqdkAO 49 39 96 50
909126 Z17v6Bv 15 89 16 91
909203 vT9Bl19 70 44 12 24
909215 TV1xot 50 73 78 53
909281 0AdGSYCo 16 64 76 93
909517 0THYmI 71 4 65 12
909545 fx3rxU5 70 33 92 53
909556 rx0uv91N 42 15 54 68
909879 zC2oEo 76 11 16 36
909922 jKyFha 53 57 17 83
910036 eygj1VkO 67 26 41 71
910226 uvhMjLI3 17 86 23 45
910285 gYN4N7F 82 97 50 5
910337 INrmVs 7 96 57 42
910437 ba5wOwI 95 79 60 10
910450 9OoXsYta 73 86 56 77
910536 0mUBp0 49 79 16 3
910623 ce1rxWFD 17 42 64 15
910941 CinIwDY 97 62 90 57
910991 4tSUCTf 88 5 80 2
911009 PwLbHJu2 54 21 97 26
911094 OHFPSY9 18 13 33 46
911176 bi6AcrW 31 35 86 81
911223 mlMxd2 59 5 13 41
911252 vFNmeRz3 78 66 9 6
911345 LpeF7uQ 30 95 13 76
911391 HUPkKdVI 54 13 49 22
911393 dtEYYZ 27 94 70 50
911539 NTIqpIeR 81 67 83 28
911567 lCfp5lvs 73 25 32 86
911827 bx2KcbkN 53 62 48 36
911986 rrcqJv 64 34 21 56
912044 9iQEJI 71 1 94 73
912064 zoMH0FjJ 68 12 74 38
912142 3o91wtr2 6 78 74 67
912286 9mCbf5 45 37 78 48
912304 jRnF6RPg 81 10 18 30
912460 t722Utk 33 81 16 99
912463 FJp6Mve7 66 97 41 85
912489 67GaF9 31 66 81 15
912811 iXbLUa 19 50 15 72
913054 5lpUI3Yn 3 34 13 71
913286 qk0NzYiD 47 63 67 69
913336 pbGVcMSD 21 94 40 81
913359 EjcvVzBO 94 24 11 4
913418 3t16cOLM 67 11 37 25
913599 xBWODau 71 43 73 12
913667 k7G5YjM 6 64 88 57
913718 jdTIKU8 27 26 92 79
913719 UoQvZhh 29 49 40 29
913798 VgKryBE0 100 80 98 13
913808 CBf7litI 76 86 25 97
913899 KM5cjPzB 35 44 35 18
913935 YiaLJSH 60 5 6 27
914102 Wu3yrTR 87 76 49 83
914163 EIhCFv 93 90 56 30
914378 LDQNBL 65 49 62 10
914394 Sqx6kw 73 1 17 2
914412 2cbiiV 29 86 17 6
914541 J92RlE 41 8 4 96
914723 Ndsc8j 36 95 60 84
914911 I8Zn1ovu 15 88 8 98
915109 XxGizkV 11 17 12 8
915363 n01QvblM 93 63 82 71
915391 Ef37YFa 13 84 97 11
915490 ixT2p3t 19 39 52 34
915737 MDoFve4 64 69 44 89
915792 J2DU7xD1 24 15 10 74
915834 xpEVoMY 56 58 34 20
916020 PDHDMs 85 35 37 79
916155 NG026b7 9 51 20 83
916463 sfsUEZ 33 85 69 54
916583 gv0zsIw 22 81 95 31
916627 UMAgIjh 1 70 46 58
917257 gJkqV5k 44 39 17 48
917367 YPiD4vfM 56 35 44 72
917579 PbF1Dves 96 72 9 67
917665 1uvDT4x 17 93 43 45
917712 kCa6Yi 74 5 80 40
917848 D9W0Ta 6 20 67 35
917908 VtDW7Ug 25 6 59 22
917957 RqceOsHb 28 70 19 94
917970 f6L1zy 33 92 32 10
917990 icIHPly 75 6 77 94
918048 uf6bRRm 65 13 57 16
918100 y3ML8n 67 99 12 16
918103 qgnFo6wV 11 19 58 80
918140 veVSu8v6 53 9 16 87
918243 oTx7W5En 49 20 5 37
918263 Uw7FvY0s 64 91 36 6
918437 bGnsbM 68 35 30 63
918478 D0xHa2vq 94 34 40 90
918553 IpUWb3E 74 82 19 26
918558 IRHBWjAu 44 20 28 16
918568 l6ndz2k6 28 57 49 59
918628 MBDLec 86 62 71 40
918682 RHO6W0d 33 53 74 15
918766 BsHg0bGz 74 66 93 29
919016 mr50BNQ 36 3 86 49
919087 U617m3 31 23 30 21
919105 mbtfwyX 42 98 71 38
919111 FaHCxbdL 71 50 87 71
919126 JrHJNbB8 21 66 72 83
919145 Akh9YoK 15 62 58 25
919160 9jm8t709 44 85 31 93
919267 m7Fgji3 85 88 54 99
919421 qNreHd 91 5 18 99
919483 MoPOIz 28 31 52 43
919500 KLKcpTb 64 82 12 31
919520 VNA7L7 74 30 51 36
919709 Y3c7lEi 17 55 22 87
919798 UFQOAKfn 23 65 100 22
919806 XtyYcBu 41 23 72 61
919847 aEbPeQJ 64 29 40 45
919876 czlbeMs 67 79 31 19
920221 JsbwSH 66 28 72 88
920530 QQdqEh 62 73 7 61
920558 VNZOLODK 62 93 77 83
920673 BwpAhjGX 93 71 90 35
920744 ogl76B1L 31 84 97 42
921066 xJxqhOtu 44 38 89 64
921267 6PVsoAP6 77 11 98 40
921342 Vd9sj70l 36 42 46 60
921474 rddhAUs4 64 99 75 23
921577 STbE3fE 13 18 32 85
921676 iyP8zW 13 48 55 77
921699 rzMqKiK 75 78 39 69
921712 7tHxDs 8 99 60 94
922076 VzCt4POp 92 2 49 15
922164 W62FKyn 97 53 27 8
922173 aWiHuNT 26 60 83 7
922204 jm8G8J0 13 82 27 13
922335 oxPJZ6Bx 42 16 12 58
922447 dHGLXlD 18 33 28 62
922466 RJ8if4L 22 84 7 62
922528 jgrWk9Y 45 12 17 32
922603 npymR9 0 41 82 67
922649 LyULEOQe 71 63 20 33
922794 dgDFp6l 90 91 7 81
922921 aHGL3Wq 86 52 99 28
923063 QnDJE5Oq 8 17 46 52
923106 zsPpPDp 42 28 93 83
923213 AhpoRd4e 2 58 44 89
923236 7n8Qft 0 57 64 61
923261 RpbSIc 66 92 7 70
923285 aoksS0 65 36 52 33
923328 BRiqOm 94 51 54 45
923482 mdIsBvL 25 94 99 61
923505 0wxHyQQ 35 10 60 52
923563 MqyFei 85 100 0 47
923621 qc5UC4BF 49 35 38 5
923700 SvXAdm2o 55 37 11 65
923914 MI5c00F 64 25 23 94
924228 jvV8iR 54 75 31 77
924405 8kkNiwpP 77 28 85 45
924479 HC7mJg 97 8 22 49
924508 WT8EF8 52 40 32 1
924523 kTXrvMi 65 6 5 4
924533 oBxJfoe 54 4 73 87
924779 kgPm3M 69 15 51 76
924786 VtDW7Ug 32 78 41 7
924802 qLmFZH 5 68 82 55
924841 fKVbQk5z 75 39 50 43
924889 N6IjNv1 66 66 12 16
925005 JsixAHb 46 39 79 25
925179 YEWGPBOJ 61 0 21 77
925315 eYoqGG 3 23 10 93
925318 U3lA41h 19 27 59 4
925335 tE0SrmZw 54 13 48 42
925500 Q4o0qPpb 93 61 35 59
925592 JQN1H4qv 38 84 44 4
925655 mD1E8Q 22 78 87 81
925744 aeP2WLHO 64 69 4 39
925791 SCjmFd 78 5 5 90
925975 7R7f5l8U 1 15 14 40
925985 zkOTzB 40 66 84 87
926008 Rnot6TYP 78 79 22 76
926179 nPmNB57 40 27 43 1
926252 ImZ79EHG 68 81 100 56
926379 L5wipv 81 80 92 96
926382 rApggE 87 14 38 30
926396 gs3WksCG 26 42 55 63
926488 amiH4Jc 24 27 43 96
926594 EQL1GsU 20 50 5 40
926843 D6UjdxM6 28 60 40 18
926913 ur4j4FZe 65 18 39 90
927057 zSxO9K9 57 52 55 41
927121 6jZouBiV 12 13 64 9
927266 9EG4KlGj 71 54 27 65
927314 5jUmNDg 26 46 0 86
927460 EctdsbF 88 59 81 54
927493 4zmV33 18 98 64 14
927573 kb40Ggy3 98 32 39 79
927682 gY12xEU 80 39 16 49
927743 s1YnPu 13 5 61 8
927806 ldawC8vZ 96 78 25 70
928183 DUGSmY 50 16 50 55
928203 4SOHtLo 86 89 35 76
928327 pa941Htg 35 4 85 15
928471 xU347Mij 99 55 79 82
928693 MK1xeGBc 37 50 41 58
928787 Zwb22Nh 78 6 93 33
928789 h54sof 89 42 48 31
928963 dSCIvavg 95 80 51 19
928967 zjNAAUZ 18 94 69 5
929073 GQo4BQGO 100 5 97 87
929139 lQBuhzo 69 47 65 14
929145 YN5u4A 14 46 24 22
929284 BQFKncn3 67 62 34 88
929435 WiVwf3Z 5 46 85 92
929866 GDlCKTg 63 74 59 50
930123 TYpl710 93 89 59 27
930442 HE4X7HvP 39 69 39 93
930559 tSxUj08 80 84 15 28
930582 dXjqbVE7 96 12 35 55
930654 cK7EAfV 49 60 16 66
930719 NnTdg5E7 89 98 81 6
930739 PFwyQr 94 73 9 74
930759 efZNYtu6 36 26 5 56
930979 hIqRTmDW 42 1 33 84
930992 y0TzkHCN 72 80 42 81
931424 09c9ID 11 70 59 0
931542 ymip7um 47 66 92 44
931641 MBXeU8j 51 77 40 26
931676 MwI5Of 65 90 93 53
931732 6NhBkFbV 10 45 84 79
931755 8FmJp7 32 72 12 88
932096 JmrSX09I 16 48 78 44
932199 UIxIgVB 93 22 12 60
932211 SBG9dWro 92 0 85 76
932680 ZHdoca 94 9 10 35
932759 HeJLt2hP 87 100 23 26
932779 ZY393ZAB 89 22 87 16
932829 Qt5Kf8l 43 67 6 93
932953 Cl3qjF 31 21 68 4
933225 XQ4BJw 75 16 50 80
933660 ucSEbY 50 71 74 48
933681 T7u4Mu 7 50 46 59
933690 4cTWYKD 80 11 64 27
933772 5vbtwEk 80 56 14 89
933816 KDwyhcO 86 18 29 58
934009 ffPXI2 36 32 8 75
934292 BmHXLtJ 66 52 80 31
934368 09c9ID 57 59 29 5
934492 n3F7qVpF 87 71 4 26
934662 uPKviANv 28 75 5 13
934702 jJxVEDd 26 81 12 81
934712 OGvz0f 72 72 45 75
934800 XpYwasv 92 12 13 17
934812 7Cdwd3 45 79 38 74
934893 vqz6iTK 60 66 2 29
934897 sAfRNAq 88 13 22 68
934931 Gw4KqWdB 32 27 84 67
934953 o0GTDIX 65 84 98 49
935095 eI7pIb 97 72 9 34
935117 iMZvtS 57 44 81 51
935214 AM6dkc 5 58 31 56
935215 6WkhEn5 55 19 16 87
935426 BtJBBr 90 1 2 10
935715 wS4FBzJ 63 56 13 20
936077 7WndnUD 22 83 29 90
936082 BXRonmkH 94 56 0 93
936102 OaRZERXq 16 55 28 52
936354 hG32l7IJ 16 50 75 51
936390 KBcUWfUQ 28 73 50 95
936658 IHLC8z5G 14 82 46 9
936660 j1PTqeMF 97 36 65 98
936795 AuLCiPOu 18 73 90 14
936797 zz6QHHxJ 6 85 77 54
936839 1nXcDw 30 1 14 91
936951 AWs9jjo 82 28 3 16
937074 iczhnDR 44 81 91 54
937172 W8EGcqH 23 36 92 61
937327 WkSaJ4e 49 51 98 9
937489 QFHII4 85 70 63 24
937632 w4SJf23r 33 2 29 94
937637 n1HBP7J 78 65 96 65
937676 D5KwF9r 44 32 79 25
937694 V7fZjIW 21 32 36 60
937705 tF0lXc 33 95 64 79
938095 q5aSPr 50 62 62 40
938119 uKVtB5Bq 78 5 90 50
938165 cw2obRk 80 55 33 92
938362 gxB0Emas 13 91 10 70
938636 ukDWyE 90 86 38 62
939115 v166u0pG 25 81 64 24
939192 pcY4fRc1 67 91 16 98
939228 0gvjkH 74 97 5 98
939244 UuYlv3 72 41 8 15
939437 3xmju272 37 93 34 38
939445 r4mzwb 33 25 42 55
939597 x1osXi5a 34 85 90 98
939749 6LtJk1 79 31 39 12
939778 C13lAw 33 90 9 16
939779 kn6Q8K 75 5 52 7
939915 eIj3dsFD 77 28 75 88
940013 dx8ddcX 42 2 87 10
940037 Z67M6Pe 75 92 13 53
940058 M2hkmZcW 94 41 34 99
940073 SFtHB9FJ 66 12 63 96
940273 al74QYp 94 39 63 29
940390 5vV5bI 8 61 100 52
940594 V7fZjIW 88 52 18 45
941086 w49tsAl 28 2 75 90
941092 94ZBtK 0 51 63 5
941131 Ha5er3 100 34 20 12
941258 040Uxx 93 54 88 7
941263 AP1myeb 0 61 82 87
941291 eYMKbp3 6 14 11 82
941304 XT679R 26 37 18 84
941776 ZOvEUL 23 97 61 30
941834 mlVoMPWc 27 10 40 48
941842 hPKVuws 54 89 80 60
941961 A4IFqp6 68 5 75 64
942414 v9KFg72 99 46 34 60
942424 ocaFscmJ 43 40 21 40
942477 n01QvblM 53 53 74 74
942494 93W117 6 49 97 95
942579 aPxGzh 53 85 12 23
942618 a4XGYk6 84 15 33 29
942757 69n3gvyF 13 98 72 74
942971 9xJS8C 53 45 84 10
943229 kCgvpE 49 2 88 11
943267 PLOeEiw 60 87 3 27
943275 NsIz9qW 22 80 82 7
943290 fPV6SP 24 61 54 3
943306 VO5VFB 87 91 9 58
943377 qrcHWaZ 58 73 58 67
943396 KjbAMvZl 4 72 16 87
943478 XmlqYFn 38 9 26 3
943480 37pAMQqn 62 38 37 7
943533 1nXcDw 69 57 21 61
943904 IHu1zu 2 85 76 52
944616 bssB7Dw 86 86 3 93
944618 MB6o4UKy 80 50 30 34
944700 xJfWSw 74 69 64 74
945065 D66CBz 98 13 22 62
945114 20S0T6j 15 57 68 76
945188 iTmv9Mj9 86 63 54 67
945494 qj5JqLic 38 0 35 56
945529 52L66JTW 48 86 15 97
945584 bxRamDy 48 59 62 38
945674 A8TJuv 28 74 75 69
945809 Cd4JR7 53 62 92 1
945825 6ZFXsV8u 99 33 30 42
945887 BCX4so 90 99 50 90
945973 kpOYsAz 39 74 36 50
946179 74zooxP 13 24 5 15
946265 m5mqV0e7 28 75 97 48
946497 ZclWHT 12 2 7 26
946720 XARWO5Wu 35 53 58 53
946802 ZrgIepHq 21 51 94 60
946835 BY4gufBu 4 14 61 47
946983 IeeGVxhw 21 97 99 13
947027 Vg2SymX 40 93 1 40
947041 EOyuDE 92 90 11 65
947138 tqkZjl 58 32 41 91
947175 tTagomX 25 91 31 1
947191 6d4Fp3Q 39 72 97 77
947201 rXxmE2B 13 35 19 27
947208 JboE4bpo 22 35 24 60
947263 YPLkYWyL 40 10 41 64
947388 Ah7hGNR 54 9 73 62
947428 kyPIuZVN 32 92 64 71
947475 8rgdh4 49 85 71 51
947528 Rd2Dbp 38 34 20 77
947542 WTs9S5YM 48 11 15 21
947715 tcKrnQZ 72 17 54 93
947744 fYxW7N 5 68 93 25
947758 UteNBJW 41 37 34 90
947793 4S7q8wS 74 83 53 92
947795 ZxLtdQ0 26 17 2 14
947833 pzx7VWcE 11 69 4 10
948021 281nlm 46 12 54 95
948076 iWIkp8 28 3 82 3
948162 5ntThAW 98 66 66 31
948277 ToBOSFb 43 75 3 48
948409 ZGre43d 23 73 54 50
948435 NzhzhJE 34 6 51 15
948441 M7LP6YkL 17 84 42 2
948691 7CBDtP 85 24 8 51
948707 Qyw0So 79 35 83 16
948888 jZy0SHV 27 63 66 59
948904 sNohOKL5 17 51 64 90
949034 WqPHxguC 14 98 19 79
949047 Jei4WBQ 38 13 83 29
949089 iTIygbT 25 58 28 78
949394 FAV1dCl5 25 19 5 58
949407 FfvZSr0 11 99 17 64
950016 7RIvU6G9 26 27 53 89
950032 tcKrnQZ 42 15 72 81
950102 zND5VR 65 7 4 53
950602 J2jqFp 97 96 87 2
950604 w6CSqt3 67 49 90 16
950934 XN5Dk6 41 75 63 1
951030 tNf7vAK 90 98 59 2
951054 IHLC8z5G 50 92 95 15
951072 miiUusD6 24 35 69 28
951107 ixT2p3t 49 90 94 33
951150 3hFzxF 9 94 89 97
951209 WBubTLm3 89 71 77 91
951220 k7G5YjM 26 48 10 99
951294 Jcu8nK 89 33 62 70
951300 a5e7c9SA 79 73 47 16
951622 OOVlr3 7 18 83 64
951793 DtLOsbz 23 24 23 76
951982 43Zny9U 73 52 95 48
952001 3PPphvj0 46 56 36 53
952117 SBgMYlj 82 10 50 76
952282 9irC3ahc 93 10 56 77
952299 6mzLF7 52 12 65 17
952303 rx0uv91N 4 77 76 74
952354 oF2rr8 35 90 96 96
952359 WJqGqXyc 30 8 29 59
952508 PSxbIGgF 50 92 98 32
952639 pHsxd9Wg 59 7 22 57
952666 c7xwyYzG 87 13 40 45
952712 V7fqQgOp 77 43 20 87
952942 FyZF8A 64 88 9 53
953372 cb17Nr 31 42 93 48
953379 EGDtALQ 11 64 27 85
953411 0wxHyQQ 72 29 38 54
953490 pfPLGz 8 95 61 73
953529 IGcYbnF 17 79 27 33
953675 SMZoNL 23 86 25 77
953681 yvj0wju 94 2 52 91
953784 8eH88m3V 48 76 68 31
953808 ECYDtVL 3 2 88 52
953910 ggqPZhS 15 63 84 16
953913 ThFu8NYu 54 81 26 9
953977 vA24qRu 90 59 53 4
953982 HFklnmdf 45 22 30 56
953985 gvLUqJDL 1 26 6 70
954023 1RWpmB 21 78 10 84
954241 8eCa4Mt 32 11 71 33
954347 dBn0wx 98 64 76 74
954414 TgMmI3 62 10 86 33
954460 vLXRp3 77 41 79 4
954525 WvWoeJCp 65 35 61 67
954589 GeiNmo 8 44 37 76
954645 po63LJH 61 36 50 22
954658 cfPi5F 23 45 40 1
954856 Fsd2ILL 39 56 73 10
954903 8qVrrCq0 79 48 66 92
954943 CF2kTtla 43 6 57 80
954982 AYtbMNZq 65 52 15 39
955128 UdzBXOGG 25 5 99 2
955144 E3cAprbJ 82 18 35 13
955238 TUfUYU 58 21 43 72
955368 Uosckepw 98 79 16 46
955449 jF2qeSpT 10 54 16 35
955734 xhjV1n 32 48 14 3
955863 ik8MZx 8 51 24 67
955891 o8K0pPG 7 84 23 83
955963 w4SJf23r 60 26 96 26
955997 CMK1La 2 8 5 46
956136 1iHofs4 3 73 73 11
956205 1mNhG7Q 65 28 42 70
956461 3DhtN8 8 80 26 34
956890 oYXflF 84 64 12 88
956903 PVL976Ku 72 93 1 68
956980 MPw06lyv 96 49 4 26
957041 yxJEVr0 40 100 85 95
957219 EKGAdg2S 17 81 52 55
957251 kmgMe802 94 47 31 14
957405 zQUK3iV 5 94 19 65
957504 sSMcXrR 28 55 23 7
957579 MI5c00F 49 98 67 2
957616 gKSL4Px 35 42 0 27
957648 ZuRh80zc 60 49 46 11
957706 mzTFA3 74 57 13 63
957757 sGkiEqN 81 11 15 0
957829 5g4P54s 100 72 95 68
957845 mbtfwyX 24 37 8 59
957940 KpeazP 86 17 24 61
957969 pqHFHWFJ 47 20 73 65
958009 Li8yvdL 59 90 31 53
958091 zoMH0FjJ 76 100 67 39
958098 6cLtHZLt 2 53 51 79
958170 pYac8yrd 80 95 66 30
958343 rHK9oq 86 57 59 80
958424 3Lfd1m 90 38 52 19
958470 TBSbwe 82 80 6 6
958661 z2ICg9 92 45 73 76
958725 GVGsXsZ 11 32 49 4
958812 X1aVxr 35 44 3 85
958821 79vw83 50 17 77 75
958924 unDyxfk 53 27 29 68
958990 H53L7Ybf 88 92 84 97
959164 lwGKYb 84 67 28 5
959176 g5SmaSl 44 15 20 94
959529 ZBpO5qf 43 76 66 0
959546 xAj0HKTk 6 71 81 3
959791 yMqqee 100 43 41 54
959836 7Mn0uG 65 10 57 56
960051 rUs6CQG 62 15 66 10
960118 uRds8Y 73 45 19 80
960251 YEWGPBOJ 43 42 62 34
